Speaker	SentType	Sweep	Question	Diff	Diffn	Word	FocusType	PosInSent	Min	Max	Clench	NormMin
TRH	2	0047	Q3	0.5292%	0.005292	1. fat	NonNarrow	1	-61.320794626728066	-53.189160745396755	-45.495538749999994	-15.825255876728072
TRH	2	0047	Q3	0.5292%	0.005292	2. cat	Narrow	2	-63.97001402660394	-51.91	-45.495538749999994	-18.474475276603947
TRH	2	0047	Q3	0.5292%	0.005292	3. sat	NonNarrow	3	-57.89	-48.10992454419705	-45.495538749999994	-12.394461250000006
TRH	2	0047	Q3	0.5292%	0.005292	4. matt	NonNarrow	4	-57.5224026159527	-50.95990061425363	-45.495538749999994	-12.026863865952706
TRH	2	0049	Q6	0.0080%	8e-05	1. fat	NonNarrow	1	-59.90133151196415	-52.8396525749599	-45.495538749999994	-14.405792761964157
TRH	2	0049	Q6	0.0080%	8e-05	2. cat	NonNarrow	2	-57.41013286193828	-46.95	-45.495538749999994	-11.914594111938285
TRH	2	0049	Q6	0.0080%	8e-05	3. sat	NonNarrow	3	-57.05002758899202	-46.10999991218897	-45.495538749999994	-11.554488838992029
TRH	2	0049	Q6	0.0080%	8e-05	4. matt	Narrow	4	-61.57147726894844	-52.74	-45.495538749999994	-16.075938518948448
TRH	2	0050	Q2	0.0081%	8.1e-05	1. fat	Narrow	1	-65.3000737787201	-52.087756119376806	-45.495538749999994	-19.80453502872011
TRH	2	0050	Q2	0.0081%	8.1e-05	2. cat	NonNarrow	2	-58.25032445183194	-47.21	-45.495538749999994	-12.754785701831949
TRH	2	0050	Q2	0.0081%	8.1e-05	3. sat	NonNarrow	3	-57.04413261495704	-47.16997300587327	-45.495538749999994	-11.548593864957049
TRH	2	0050	Q2	0.0081%	8.1e-05	4. matt	NonNarrow	4	-56.14256314326956	-51.81	-45.495538749999994	-10.647024393269568
TRH	2	0051	Q4	0.0081%	8.1e-05	1. fat	NonNarrow	1	-56.300160840917535	-50.9	-45.495538749999994	-10.80462209091754
TRH	2	0051	Q4	0.0081%	8.1e-05	2. cat	NonNarrow	2	-56.75249786615708	-46.58	-45.495538749999994	-11.256959116157084
TRH	2	0051	Q4	0.0081%	8.1e-05	3. sat	Narrow	3	-61.220143735602036	-46.19886175735791	-45.495538749999994	-15.724604985602042
TRH	2	0051	Q4	0.0081%	8.1e-05	4. matt	NonNarrow	4	-59.13370911557165	-53.24	-45.495538749999994	-13.638170365571654
TRH	2	0052	Q5	0.0080%	8e-05	1. fat	NonNarrow	1	-58.47012331473979	-50.51	-45.495538749999994	-12.974584564739793
TRH	2	0052	Q5	0.0080%	8e-05	2. cat	NonNarrow	2	-56.533082068881896	-46.028744424935425	-45.495538749999994	-11.037543318881902
TRH	2	0052	Q5	0.0080%	8e-05	3. sat	NonNarrow	3	-55.7944441827381	-46.028744424935425	-45.495538749999994	-10.298905432738103
TRH	2	0052	Q5	0.0080%	8e-05	4. matt	Narrow	4	-68.71278032296362	-55.41	-45.495538749999994	-23.21724157296363
TRH	2	0053	Q3	0.0081%	8.1e-05	1. fat	NonNarrow	1	-60.382452813552156	-52.459383022590046	-45.495538749999994	-14.886914063552162
TRH	2	0053	Q3	0.0081%	8.1e-05	2. cat	Narrow	2	-60.81432534509048	-46.56	-45.495538749999994	-15.318786595090486
TRH	2	0053	Q3	0.0081%	8.1e-05	3. sat	NonNarrow	3	-58.551419172146524	-46.47946189549204	-45.495538749999994	-13.05588042214653
TRH	2	0053	Q3	0.0081%	8.1e-05	4. matt	NonNarrow	4	-61.10078272271911	-55.01	-45.495538749999994	-15.605243972719116
TRH	2	0055	Q6	0.0081%	8.1e-05	1. fat	NonNarrow	1	-54.03017664742809	-49.808977123121856	-45.495538749999994	-8.534637897428098
TRH	2	0055	Q6	0.0081%	8.1e-05	2. cat	NonNarrow	2	-54.171073324463634	-46.39	-45.495538749999994	-8.67553457446364
TRH	2	0055	Q6	0.0081%	8.1e-05	3. sat	NonNarrow	3	-56.0601162487039	-46.34939995154963	-45.495538749999994	-10.564577498703905
TRH	2	0055	Q6	0.0081%	8.1e-05	4. matt	Narrow	4	-61.08059410535437	-52.62	-45.495538749999994	-15.585055355354378
TRH	2	0056	Q2	0.4744%	0.004744	1. fat	Narrow	1	-67.3501145247382	-53.68981326310502	-45.495538749999994	-21.85457577473821
TRH	2	0056	Q2	0.4744%	0.004744	2. cat	NonNarrow	2	-58.75064500511051	-49.49	-45.495538749999994	-13.255106255110519
TRH	2	0056	Q2	0.4744%	0.004744	3. sat	NonNarrow	3	-59.89217716981623	-46.818444389520224	-45.495538749999994	-14.396638419816234
TRH	2	0056	Q2	0.4744%	0.004744	4. matt	NonNarrow	4	-58.350581849627645	-51.749634291377035	-45.495538749999994	-12.85504309962765
TRH	2	0057	Q4	0.5468%	0.005468	1. fat	NonNarrow	1	-61.311490933291964	-52.39764593281051	-45.495538749999994	-15.81595218329197
TRH	2	0057	Q4	0.5468%	0.005468	2. cat	NonNarrow	2	-59.02	-48.2	-45.495538749999994	-13.524461250000009
TRH	2	0057	Q4	0.5468%	0.005468	3. sat	Narrow	3	-60.32069344265848	-46.32994844880404	-45.495538749999994	-14.825154692658487
TRH	2	0057	Q4	0.5468%	0.005468	4. matt	NonNarrow	4	-56.44106424486838	-50.00889934533957	-45.495538749999994	-10.945525494868384
